Id,Prediction
r68_c234,3
r838_c234,2
r153_c234,5
r970_c234,4
r668_c234,3
r102_c962,5
r214_c962,2
r34_c962,3
r7_c962,5
r84_c962,4
r274_c962,4
r8_c962,3
r577_c962,2
r111_c962,4
r724_c962,3
r80_c962,5
r777_c962,4
r28_c962,4
r800_c962,2
r79_c962,4
r519_c962,4
r817_c962,3
r319_c962,3
r189_c962,3
r192_c962,3
r473_c962,4
r39_c962,2
r347_c962,4
r265_c962,4
r576_c962,3
r955_c962,3
r54_c962,5
r890_c962,4
r491_c962,3
r15_c962,3
r567_c962,1
r1_c962,5
r23_c962,4
r42_c962,3
r258_c962,5
r798_c962,3
r308_c962,5
r468_c962,3
r115_c962,3
r77_c962,5
r144_c962,4
r100_c962,5
r82_c962,3
r194_c962,5
r521_c962,4
r399_c962,2
r429_c962,4
r661_c962,3
r407_c962,3
r59_c962,3
r62_c962,1
r679_c962,4
r918_c962,1
r22_c962,5
r990_c962,1
r341_c962,2
r317_c962,5
r325_c962,3
r2_c962,3
r216_c216,4
r964_c216,5
r741_c216,4
r102_c216,5
r292_c216,4
r809_c216,5
r729_c216,4
r289_c216,5
r353_c216,5
r987_c216,5
r327_c216,5
r465_c216,1
r232_c216,4
r522_c216,5
r760_c216,5
r61_c216,5
r88_c216,5
r217_c216,4
r195_c216,5
r948_c216,3
r170_c216,3
r313_c216,5
r640_c216,2
r844_c216,5
r230_c216,5
r993_c216,3
r886_c216,4
r377_c216,5
r20_c216,5
r187_c216,5
r526_c216,5
r34_c216,5
r771_c216,5
r4_c216,5
r7_c216,5
r927_c216,4
r303_c216,4
r482_c216,4
r435_c216,5
r66_c216,5
r977_c216,5
r46_c216,2
r84_c216,1
r746_c216,3
r845_c216,5
r384_c216,5
r825_c216,4
r581_c216,3
r613_c216,5
r537_c216,5
r331_c216,5
r973_c216,5
r126_c216,5
r517_c216,3
r128_c216,3
r362_c216,4
r13_c216,5
r16_c216,5
r715_c216,5
r861_c216,5
r314_c216,5
r680_c216,4
r874_c216,3
r338_c216,5
r218_c216,1
r12_c216,5
r136_c216,5
r8_c216,5
r298_c216,5
r284_c216,2
r969_c216,5
r11_c216,3
r827_c216,3
r260_c216,5
r608_c216,3
r78_c216,4
r577_c216,4
r515_c216,5
r732_c216,5
r114_c216,4
r19_c216,5
r402_c216,4
r127_c216,5
r51_c216,3
r283_c216,5
r808_c216,5
r724_c216,4
r124_c216,5
r710_c216,3
r336_c216,4
r414_c216,5
r790_c216,5
r856_c216,3
r916_c216,5
r416_c216,5
r390_c216,5
r242_c216,5
r924_c216,5
r902_c216,5
r899_c216,5
r162_c216,5
r464_c216,5
r914_c216,4
r278_c216,2
r248_c216,5
r777_c216,5
r509_c216,4
r163_c216,5
r424_c216,3
r944_c216,3
r651_c216,5
r17_c216,5
r789_c216,2
r800_c216,4
r141_c216,5
r208_c216,3
r79_c216,4
r37_c216,5
r307_c216,4
r1000_c216,5
r484_c216,2
r744_c216,4
r636_c216,4
r134_c216,5
r704_c216,5
r310_c216,5
r599_c216,5
r31_c216,5
r574_c216,4
r901_c216,3
r294_c216,3
r846_c216,3
r939_c216,3
r213_c216,5
r792_c216,5
r585_c216,2
r931_c216,4
r280_c216,3
r158_c216,5
r125_c216,5
r290_c216,3
r591_c216,5
r154_c216,5
r438_c216,4
r978_c216,4
r469_c216,4
r119_c216,5
r249_c216,5
r637_c216,5
r620_c216,4
r473_c216,3
r269_c216,4
r346_c216,5
r702_c216,4
r772_c216,2
r659_c216,5
r264_c216,2
r725_c216,5
r570_c216,4
r90_c216,3
r265_c216,2
r533_c216,5
r895_c216,4
r890_c216,4
r575_c216,5
r926_c216,4
r263_c216,5
r10_c216,5
r321_c216,5
r329_c216,5
r573_c216,5
r413_c216,5
r286_c216,4
r833_c216,5
r852_c216,4
r446_c216,3
r951_c216,4
r120_c216,2
r538_c216,2
r234_c216,5
r773_c216,4
r246_c216,5
r75_c216,5
r491_c216,4
r946_c216,4
r209_c216,3
r15_c216,5
r684_c216,5
r398_c216,4
r900_c216,5
r739_c216,5
r420_c216,3
r58_c216,2
r371_c216,2
r396_c216,5
r83_c216,5
r206_c216,4
r601_c216,5
r348_c216,5
r592_c216,5
r42_c216,5
r786_c216,5
r999_c216,3
r175_c216,5
r624_c216,5
r65_c216,5
r617_c216,5
r138_c216,4
r25_c216,5
r394_c216,4
r932_c216,5
r279_c216,5
r555_c216,5
r627_c216,5
r676_c216,4
r499_c216,5
r237_c216,5
r256_c216,3
r30_c216,5
r257_c216,5
r296_c216,4
r759_c216,4
r149_c216,5
r604_c216,5
r448_c216,5
r897_c216,5
r647_c216,4
r450_c216,4
r115_c216,5
r77_c216,5
r903_c216,4
r539_c216,5
r97_c216,5
r766_c216,5
r743_c216,5
r940_c216,3
r643_c216,3
r223_c216,5
r572_c216,3
r144_c216,5
r618_c216,4
r847_c216,5
r689_c216,3
r753_c216,5
r561_c216,5
r859_c216,5
r202_c216,5
r471_c216,5
r207_c216,5
r775_c216,4
r830_c216,4
r70_c216,5
r672_c216,5
r566_c216,5
r793_c216,3
r488_c216,4
r622_c216,3
r865_c216,5
r139_c216,5
r815_c216,5
r909_c216,5
r408_c216,5
r14_c216,5
r98_c216,5
r171_c216,5
r532_c216,3
r49_c216,5
r623_c216,5
r116_c216,5
r708_c216,4
r343_c216,4
r952_c216,5
r167_c216,5
r186_c216,5
r82_c216,4
r534_c216,5
r634_c216,5
r282_c216,3
r629_c216,4
r432_c216,5
r854_c216,5
r521_c216,3
r551_c216,4
r783_c216,5
r552_c216,4
r929_c216,4
r71_c216,5
r104_c216,3
r89_c216,5
r872_c216,3
r180_c216,5
r401_c216,4
r463_c216,5
r461_c216,5
r227_c216,5
r367_c216,4
r975_c216,4
r152_c216,3
r936_c216,4
r505_c216,4
r816_c216,1
r407_c216,1
r299_c216,5
r583_c216,5
r108_c216,5
r380_c216,5
r626_c216,5
r99_c216,5
r898_c216,3
r711_c216,5
r159_c216,5
r200_c216,3
r518_c216,5
r559_c216,5
r492_c216,5
r107_c216,3
r870_c216,5
r38_c216,5
r40_c216,5
r550_c216,5
r879_c216,5
r155_c216,5
r947_c216,4
r53_c216,5
r328_c216,5
r558_c216,5
r146_c216,5
r569_c216,5
r357_c216,4
r615_c216,4
r876_c216,5
r24_c216,5
r315_c216,3
r674_c216,5
r934_c216,4
r48_c216,5
r344_c216,5
r514_c216,4
r199_c216,5
r250_c216,4
r281_c216,2
r389_c216,5
r687_c216,4
r544_c216,4
r233_c216,4
r652_c216,5
r968_c216,5
r679_c216,4
r828_c216,3
r105_c216,5
r363_c216,4
r663_c216,5
r239_c216,5
r382_c216,4
r579_c216,5
r610_c216,3
r305_c216,5
r685_c216,3
r578_c216,3
r352_c216,4
r631_c216,5
r96_c216,4
r93_c216,5
r981_c216,4
r121_c216,5
r501_c216,5
r415_c216,5
r254_c216,5
r535_c216,4
r273_c216,5
r161_c216,5
r101_c216,5
r453_c216,3
r803_c216,5
r918_c216,4
r780_c216,4
r266_c216,5
r129_c216,4
r211_c216,5
r841_c216,5
r842_c216,3
r5_c216,5
r705_c216,3
r245_c216,3
r341_c216,1
r205_c216,5
r323_c216,4
r261_c216,5
r190_c216,5
r370_c216,3
r337_c216,3
r655_c216,5
r45_c216,5
r103_c216,3
r568_c216,5
r378_c216,2
r455_c216,5
r781_c216,4
r86_c216,5
r716_c216,5
r2_c216,5
r322_c216,5
r649_c216,4
r381_c216,2
r156_c216,5
r658_c216,5
r153_c216,4
r625_c216,4
r102_c654,2
r666_c654,2
r324_c654,3
r292_c654,3
r219_c654,3
r729_c654,1
r791_c654,1
r184_c654,5
r728_c654,4
r562_c654,5
r664_c654,4
r923_c654,2
r21_c654,4
r403_c654,4
r354_c654,4
r760_c654,5
r88_c654,5
r288_c654,2
r230_c654,5
r20_c654,5
r187_c654,1
r393_c654,5
r673_c654,3
r4_c654,5
r131_c654,4
r7_c654,3
r444_c654,3
r69_c654,3
r733_c654,2
r435_c654,4
r172_c654,3
r132_c654,4
r910_c654,3
r84_c654,1
r274_c654,5
r669_c654,4
r670_c654,5
r878_c654,2
r973_c654,4
r291_c654,3
r126_c654,3
r998_c654,2
r362_c654,1
r861_c654,3
r680_c654,5
r113_c654,3
r12_c654,5
r136_c654,3
r593_c654,1
r554_c654,1
r11_c654,5
r260_c654,5
r168_c654,5
r732_c654,2
r127_c654,1
r524_c654,1
r124_c654,1
r336_c654,2
r607_c654,4
r252_c654,4
r80_c654,5
r914_c654,2
r905_c654,5
r424_c654,4
r203_c654,2
r208_c654,5
r79_c654,5
r548_c654,4
r974_c654,4
r37_c654,2
r490_c654,2
r109_c654,1
r310_c654,3
r599_c654,3
r920_c654,3
r792_c654,2
r197_c654,5
r594_c654,2
r91_c654,3
r192_c654,4
r231_c654,2
r269_c654,2
r507_c654,4
r662_c654,5
r452_c654,3
r659_c654,3
r90_c654,2
r888_c654,4
r553_c654,1
r576_c654,2
r33_c654,5
r737_c654,3
r853_c654,1
r860_c654,3
r812_c654,3
r329_c654,3
r413_c654,1
r383_c654,3
r755_c654,3
r703_c654,5
r120_c654,2
r72_c654,5
r193_c654,5
r234_c654,5
r773_c654,5
r87_c654,5
r355_c654,5
r275_c654,5
r692_c654,2
r191_c654,5
r15_c654,5
r398_c654,5
r584_c654,4
r272_c654,4
r166_c654,2
r58_c654,5
r371_c654,5
r183_c654,3
r36_c654,4
r83_c654,5
r1_c654,5
r592_c654,5
r745_c654,3
r332_c654,5
r65_c654,2
r185_c654,5
r64_c654,5
r555_c654,3
r404_c654,3
r376_c654,4
r30_c654,5
r240_c654,5
r253_c654,5
r759_c654,3
r595_c654,4
r448_c654,5
r271_c654,2
r235_c654,5
r647_c654,5
r115_c654,3
r77_c654,3
r506_c654,3
r763_c654,3
r979_c654,5
r445_c654,4
r223_c654,4
r572_c654,3
r202_c654,3
r471_c654,2
r226_c654,5
r830_c654,4
r70_c654,5
r672_c654,5
r793_c654,3
r909_c654,5
r14_c654,4
r98_c654,5
r954_c654,3
r81_c654,5
r312_c654,4
r701_c654,4
r597_c654,4
r784_c654,5
r71_c654,3
r429_c654,2
r339_c654,1
r89_c654,1
r299_c654,3
r251_c654,4
r626_c654,2
r711_c654,3
r159_c654,2
r518_c654,2
r536_c654,4
r67_c654,5
r559_c654,4
r492_c654,5
r801_c654,3
r40_c654,3
r155_c654,5
r582_c654,3
r891_c654,3
r140_c654,4
r864_c654,2
r392_c654,4
r956_c654,2
r73_c654,5
r345_c654,3
r24_c654,3
r315_c654,4
r476_c654,4
r48_c654,3
r178_c654,1
r250_c654,5
r721_c654,5
r6_c654,5
r652_c654,5
r143_c654,4
r105_c654,3
r239_c654,4
r305_c654,3
r628_c654,5
r93_c654,5
r222_c654,5
r318_c654,5
r442_c654,2
r254_c654,1
r730_c654,3
r161_c654,3
r803_c654,3
r57_c654,4
r26_c654,5
r780_c654,5
r211_c654,5
r385_c654,4
r5_c654,5
r135_c654,5
r935_c654,4
r410_c654,3
r261_c654,2
r337_c654,5
r877_c654,3
r985_c654,5
r86_c654,3
r2_c654,5
r862_c654,4
r9_c654,5
r156_c654,2
r658_c654,1
r262_c654,3
r838_c654,5
r216_c79,5
r964_c79,3
r741_c79,4
r102_c79,5
r356_c79,5
r666_c79,5
r487_c79,1
r173_c79,5
r324_c79,5
r219_c79,5
r598_c79,5
r809_c79,2
r729_c79,3
r609_c79,4
r147_c79,4
r353_c79,2
r215_c79,5
r295_c79,5
r664_c79,5
r868_c79,5
r268_c79,3
r465_c79,5
r875_c79,4
r522_c79,2
r106_c79,1
r61_c79,5
r217_c79,3
r145_c79,5
r76_c79,5
r288_c79,5
r844_c79,5
r377_c79,5
r187_c79,3
r799_c79,5
r667_c79,5
r933_c79,4
r210_c79,5
r556_c79,1
r393_c79,5
r441_c79,4
r526_c79,3
r673_c79,5
r587_c79,5
r4_c79,5
r810_c79,5
r444_c79,5
r94_c79,5
r303_c79,5
r482_c79,2
r435_c79,3
r172_c79,5
r132_c79,4
r560_c79,5
r66_c79,3
r46_c79,5
r746_c79,3
r589_c79,5
r669_c79,4
r586_c79,3
r881_c79,5
r537_c79,3
r331_c79,5
r973_c79,3
r291_c79,5
r498_c79,5
r16_c79,5
r715_c79,5
r314_c79,5
r764_c79,5
r874_c79,3
r871_c79,5
r820_c79,3
r113_c79,3
r320_c79,5
r136_c79,5
r8_c79,5
r437_c79,1
r375_c79,4
r284_c79,5
r554_c79,5
r137_c79,3
r531_c79,5
r543_c79,5
r260_c79,5
r557_c79,5
r78_c79,4
r168_c79,5
r451_c79,5
r577_c79,5
r515_c79,5
r717_c79,5
r732_c79,4
r402_c79,3
r127_c79,5
r111_c79,5
r418_c79,4
r808_c79,5
r835_c79,3
r124_c79,5
r55_c79,5
r414_c79,5
r790_c79,3
r712_c79,2
r856_c79,5
r416_c79,4
r112_c79,5
r390_c79,3
r924_c79,4
r959_c79,5
r395_c79,4
r425_c79,5
r464_c79,3
r697_c79,3
r912_c79,5
r914_c79,3
r642_c79,3
r248_c79,3
r742_c79,5
r777_c79,5
r333_c79,5
r823_c79,5
r965_c79,3
r203_c79,4
r849_c79,5
r301_c79,2
r944_c79,3
r41_c79,5
r179_c79,5
r789_c79,1
r141_c79,3
r208_c79,5
r449_c79,1
r974_c79,5
r335_c79,3
r434_c79,2
r490_c79,4
r496_c79,5
r744_c79,1
r109_c79,4
r704_c79,5
r519_c79,5
r35_c79,5
r644_c79,5
r817_c79,4
r603_c79,4
r276_c79,2
r574_c79,5
r319_c79,5
r901_c79,5
r294_c79,5
r920_c79,4
r846_c79,4
r213_c79,5
r585_c79,5
r122_c79,2
r177_c79,5
r198_c79,5
r158_c79,3
r125_c79,5
r197_c79,4
r290_c79,5
r154_c79,5
r594_c79,3
r778_c79,5
r683_c79,4
r978_c79,5
r91_c79,5
r119_c79,3
r709_c79,5
r637_c79,3
r884_c79,4
r904_c79,1
r39_c79,5
r63_c79,5
r361_c79,3
r507_c79,4
r772_c79,3
r648_c79,3
r966_c79,5
r659_c79,5
r264_c79,5
r725_c79,4
r351_c79,4
r888_c79,5
r553_c79,3
r761_c79,4
r691_c79,3
r33_c79,5
r533_c79,5
r737_c79,1
r822_c79,5
r880_c79,5
r853_c79,1
r890_c79,5
r928_c79,5
r575_c79,1
r926_c79,3
r860_c79,5
r10_c79,5
r850_c79,3
r504_c79,5
r892_c79,3
r758_c79,5
r512_c79,4
r321_c79,5
r329_c79,5
r457_c79,5
r573_c79,4
r413_c79,5
r286_c79,5
r383_c79,4
r565_c79,4
r756_c79,4
r833_c79,5
r852_c79,2
r193_c79,4
r773_c79,5
r355_c79,5
r27_c79,5
r246_c79,3
r869_c79,4
r477_c79,5
r692_c79,5
r893_c79,5
r15_c79,5
r398_c79,5
r584_c79,3
r739_c79,4
r883_c79,5
r272_c79,4
r255_c79,3
r621_c79,4
r420_c79,3
r58_c79,5
r567_c79,2
r549_c79,5
r83_c79,2
r302_c79,2
r720_c79,4
r206_c79,4
r601_c79,5
r348_c79,3
r349_c79,5
r938_c79,3
r694_c79,3
r592_c79,2
r769_c79,5
r745_c79,4
r258_c79,4
r181_c79,5
r786_c79,2
r686_c79,3
r602_c79,5
r690_c79,4
r332_c79,5
r43_c79,5
r675_c79,4
r653_c79,3
r516_c79,5
r185_c79,5
r308_c79,1
r627_c79,3
r237_c79,1
r123_c79,5
r483_c79,3
r503_c79,3
r767_c79,5
r240_c79,5
r257_c79,5
r253_c79,3
r595_c79,3
r304_c79,5
r149_c79,4
r937_c79,5
r819_c79,5
r440_c79,5
r397_c79,5
r897_c79,5
r873_c79,5
r235_c79,5
r735_c79,5
r133_c79,5
r976_c79,5
r115_c79,5
r342_c79,5
r529_c79,5
r188_c79,5
r539_c79,2
r97_c79,5
r766_c79,5
r979_c79,5
r478_c79,5
r805_c79,5
r950_c79,5
r619_c79,3
r753_c79,5
r859_c79,3
r682_c79,3
r606_c79,2
r226_c79,3
r734_c79,4
r207_c79,2
r611_c79,5
r164_c79,5
r157_c79,5
r917_c79,5
r909_c79,2
r238_c79,2
r953_c79,5
r911_c79,2
r930_c79,5
r623_c79,4
r116_c79,5
r708_c79,5
r635_c79,5
r201_c79,4
r475_c79,2
r81_c79,4
r343_c79,3
r908_c79,5
r312_c79,3
r494_c79,5
r82_c79,3
r282_c79,3
r372_c79,5
r629_c79,4
r432_c79,5
r854_c79,5
r194_c79,5
r991_c79,5
r551_c79,3
r783_c79,5
r330_c79,5
r597_c79,5
r929_c79,5
r571_c79,5
r813_c79,3
r429_c79,5
r142_c79,5
r89_c79,3
r180_c79,3
r401_c79,5
r358_c79,5
r463_c79,5
r367_c79,4
r152_c79,2
r364_c79,2
r379_c79,3
r299_c79,5
r300_c79,4
r431_c79,5
r513_c79,3
r493_c79,5
r837_c79,2
r626_c79,5
r898_c79,5
r518_c79,5
r536_c79,5
r559_c79,3
r107_c79,4
r801_c79,5
r470_c79,2
r38_c79,1
r40_c79,2
r564_c79,5
r56_c79,4
r879_c79,2
r582_c79,5
r53_c79,5
r967_c79,5
r140_c79,5
r443_c79,5
r958_c79,4
r630_c79,4
r267_c79,3
r146_c79,5
r569_c79,5
r360_c79,4
r357_c79,2
r992_c79,3
r545_c79,1
r436_c79,4
r359_c79,5
r736_c79,3
r876_c79,5
r92_c79,5
r934_c79,5
r961_c79,4
r344_c79,4
r62_c79,5
r199_c79,5
r639_c79,2
r671_c79,5
r368_c79,3
r500_c79,4
r389_c79,5
r687_c79,5
r544_c79,5
r391_c79,5
r474_c79,5
r6_c79,5
r221_c79,5
r233_c79,1
r652_c79,5
r968_c79,5
r363_c79,5
r663_c79,5
r3_c79,5
r382_c79,5
r579_c79,3
r610_c79,5
r941_c79,3
r774_c79,4
r628_c79,2
r93_c79,4
r121_c79,5
r530_c79,5
r479_c79,5
r727_c79,5
r943_c79,3
r318_c79,5
r442_c79,5
r706_c79,5
r632_c79,5
r986_c79,5
r169_c79,3
r726_c79,5
r762_c79,5
r196_c79,4
r596_c79,5
r174_c79,5
r638_c79,4
r326_c79,5
r18_c79,1
r962_c79,5
r780_c79,1
r266_c79,5
r211_c79,5
r841_c79,5
r605_c79,5
r110_c79,3
r858_c79,3
r5_c79,5
r148_c79,5
r705_c79,5
r241_c79,5
r135_c79,5
r782_c79,5
r245_c79,5
r935_c79,5
r410_c79,4
r317_c79,3
r325_c79,5
r190_c79,4
r337_c79,5
r419_c79,1
r723_c79,5
r665_c79,3
r45_c79,1
r150_c79,5
r568_c79,4
r378_c79,5
r776_c79,5
r287_c79,5
r455_c79,5
r985_c79,2
r894_c79,5
r423_c79,3
r60_c79,5
r322_c79,5
r862_c79,4
r381_c79,4
r405_c79,3
r156_c79,5
r68_c79,3
r600_c79,5
r616_c79,5
r262_c79,5
r480_c79,5
r625_c79,4
r970_c79,2
r520_c646,3
r184_c646,4
r957_c646,2
r21_c646,1
r50_c646,3
r232_c646,5
r88_c646,5
r195_c646,3
r288_c646,2
r313_c646,2
r844_c646,4
r230_c646,4
r993_c646,3
r20_c646,3
r426_c646,4
r393_c646,3
r214_c646,3
r526_c646,4
r7_c646,3
r69_c646,3
r927_c646,4
r677_c646,2
r132_c646,5
r910_c646,2
r297_c646,3
r384_c646,3
r998_c646,3
r13_c646,4
r16_c646,5
r641_c646,1
r8_c646,5
r298_c646,4
r228_c646,5
r608_c646,5
r577_c646,3
r515_c646,2
r19_c646,4
r402_c646,3
r283_c646,3
r749_c646,3
r916_c646,3
r395_c646,4
r80_c646,4
r912_c646,3
r851_c646,3
r224_c646,3
r826_c646,3
r28_c646,4
r309_c646,2
r301_c646,3
r944_c646,3
r17_c646,2
r41_c646,3
r79_c646,4
r974_c646,5
r37_c646,3
r434_c646,1
r319_c646,3
r939_c646,4
r963_c646,4
r189_c646,2
r280_c646,4
r438_c646,4
r469_c646,4
r612_c646,3
r39_c646,3
r63_c646,3
r231_c646,1
r570_c646,3
r888_c646,5
r576_c646,2
r575_c646,4
r850_c646,3
r831_c646,4
r678_c646,4
r457_c646,3
r413_c646,1
r72_c646,5
r87_c646,3
r355_c646,1
r692_c646,4
r166_c646,1
r183_c646,5
r36_c646,3
r83_c646,4
r592_c646,5
r798_c646,3
r204_c646,2
r332_c646,3
r175_c646,3
r43_c646,3
r65_c646,4
r937_c646,3
r397_c646,4
r77_c646,3
r996_c646,4
r766_c646,3
r743_c646,1
r979_c646,1
r572_c646,3
r561_c646,5
r471_c646,3
r226_c646,4
r70_c646,4
r139_c646,3
r930_c646,4
r485_c646,4
r201_c646,3
r386_c646,3
r186_c646,3
r212_c646,3
r783_c646,1
r571_c646,4
r813_c646,4
r104_c646,3
r152_c646,4
r804_c646,3
r505_c646,4
r299_c646,3
r626_c646,3
r99_c646,3
r559_c646,4
r107_c646,4
r870_c646,4
r470_c646,4
r564_c646,3
r56_c646,5
r681_c646,3
r818_c646,5
r328_c646,5
r558_c646,4
r864_c646,3
r73_c646,2
r24_c646,3
r797_c646,3
r971_c646,3
r199_c646,5
r250_c646,4
r671_c646,5
r500_c646,2
r687_c646,3
r6_c646,3
r221_c646,3
r652_c646,4
r105_c646,3
r3_c646,5
r806_c646,2
r660_c646,5
r501_c646,4
r645_c646,3
r318_c646,4
r632_c646,4
r730_c646,4
r986_c646,5
r174_c646,4
r57_c646,3
r22_c646,2
r266_c646,5
r841_c646,4
r605_c646,5
r858_c646,4
r148_c646,4
r417_c646,3
r896_c646,2
r337_c646,1
r723_c646,3
r378_c646,3
r287_c646,5
r455_c646,3
r985_c646,3
r2_c646,4
r423_c646,5
r447_c646,4
r9_c646,2
r262_c646,3
r102_c777,3
r731_c777,4
r522_c777,5
r217_c777,3
r145_c777,5
r76_c777,4
r748_c777,5
r377_c777,4
r20_c777,4
r259_c777,4
r210_c777,3
r863_c777,4
r526_c777,3
r4_c777,4
r7_c777,4
r172_c777,4
r274_c777,4
r586_c777,3
r498_c777,3
r13_c777,3
r314_c777,2
r8_c777,5
r718_c777,5
r137_c777,4
r11_c777,4
r260_c777,5
r451_c777,5
r840_c777,2
r414_c777,5
r790_c777,4
r427_c777,3
r899_c777,2
r697_c777,3
r912_c777,3
r333_c777,4
r163_c777,2
r309_c777,5
r179_c777,5
r79_c777,4
r37_c777,5
r704_c777,4
r519_c777,4
r31_c777,3
r817_c777,5
r294_c777,5
r280_c777,5
r346_c777,4
r725_c777,5
r570_c777,3
r90_c777,4
r691_c777,4
r750_c777,4
r737_c777,4
r926_c777,4
r10_c777,3
r497_c777,4
r321_c777,4
r329_c777,2
r413_c777,5
r234_c777,3
r525_c777,3
r246_c777,3
r893_c777,2
r398_c777,3
r255_c777,3
r621_c777,3
r166_c777,1
r420_c777,4
r36_c777,4
r83_c777,4
r1_c777,4
r696_c777,3
r624_c777,4
r43_c777,3
r653_c777,4
r30_c777,5
r925_c777,4
r937_c777,1
r897_c777,5
r271_c777,3
r450_c777,3
r529_c777,5
r188_c777,3
r996_c777,3
r144_c777,4
r561_c777,4
r226_c777,5
r139_c777,4
r909_c777,3
r14_c777,5
r171_c777,4
r657_c777,4
r49_c777,5
r238_c777,4
r116_c777,4
r81_c777,3
r995_c777,3
r541_c777,3
r330_c777,3
r571_c777,4
r339_c777,2
r502_c777,4
r74_c777,3
r367_c777,4
r108_c777,3
r380_c777,5
r626_c777,3
r439_c777,4
r536_c777,2
r67_c777,3
r801_c777,4
r947_c777,4
r53_c777,3
r146_c777,2
r360_c777,5
r392_c777,4
r956_c777,2
r736_c777,5
r945_c777,5
r48_c777,5
r389_c777,4
r6_c777,3
r239_c777,4
r3_c777,5
r489_c777,3
r806_c777,5
r254_c777,4
r632_c777,3
r596_c777,5
r174_c777,4
r638_c777,1
r47_c777,5
r962_c777,4
r129_c777,5
r385_c777,5
r110_c777,5
r245_c777,4
r935_c777,4
r341_c777,4
r410_c777,4
r419_c777,5
r45_c777,4
r150_c777,3
r894_c777,4
r2_c777,5
r322_c777,5
r9_c777,5
r625_c777,5
r216_c649,1
r454_c649,5
r609_c649,4
r289_c649,5
r147_c649,5
r987_c649,4
r875_c649,3
r768_c649,4
r195_c649,1
r948_c649,3
r170_c649,4
r640_c649,3
r182_c649,4
r886_c649,4
r377_c649,3
r20_c649,2
r187_c649,4
r259_c649,4
r393_c649,5
r214_c649,5
r4_c649,3
r94_c649,5
r303_c649,4
r66_c649,5
r297_c649,1
r825_c649,4
r878_c649,5
r580_c649,4
r16_c649,5
r715_c649,2
r366_c649,5
r136_c649,3
r375_c649,3
r969_c649,2
r654_c649,3
r451_c649,3
r577_c649,3
r732_c649,2
r127_c649,5
r724_c649,4
r712_c649,5
r390_c649,4
r252_c649,4
r395_c649,5
r779_c649,4
r523_c649,5
r965_c649,4
r28_c649,5
r424_c649,3
r309_c649,3
r203_c649,4
r301_c649,5
r17_c649,2
r41_c649,4
r409_c649,5
r37_c649,5
r484_c649,5
r134_c649,5
r519_c649,5
r35_c649,5
r901_c649,4
r177_c649,5
r158_c649,1
r125_c649,1
r154_c649,4
r594_c649,4
r683_c649,5
r119_c649,5
r249_c649,3
r361_c649,5
r659_c649,5
r265_c649,5
r888_c649,1
r576_c649,1
r761_c649,5
r33_c649,4
r822_c649,1
r880_c649,5
r575_c649,4
r263_c649,3
r10_c649,5
r457_c649,1
r286_c649,4
r118_c649,5
r120_c649,2
r538_c649,5
r525_c649,1
r75_c649,4
r893_c649,3
r209_c649,4
r765_c649,3
r900_c649,3
r255_c649,1
r58_c649,5
r371_c649,4
r396_c649,5
r83_c649,3
r720_c649,5
r1_c649,3
r23_c649,5
r745_c649,2
r794_c649,5
r690_c649,4
r675_c649,5
r516_c649,5
r25_c649,4
r308_c649,4
r279_c649,5
r499_c649,5
r123_c649,4
r483_c649,5
r256_c649,3
r767_c649,4
r595_c649,4
r819_c649,4
r397_c649,4
r235_c649,4
r115_c649,2
r539_c649,4
r743_c649,5
r445_c649,5
r223_c649,5
r753_c649,5
r508_c649,3
r488_c649,5
r157_c649,5
r865_c649,5
r139_c649,4
r98_c649,5
r614_c649,3
r49_c649,5
r930_c649,5
r116_c649,1
r635_c649,5
r81_c649,5
r494_c649,2
r167_c649,2
r186_c649,5
r372_c649,5
r32_c649,4
r551_c649,2
r784_c649,5
r495_c649,4
r429_c649,2
r339_c649,4
r104_c649,5
r502_c649,4
r401_c649,4
r358_c649,2
r74_c649,4
r379_c649,3
r407_c649,2
r251_c649,4
r837_c649,4
r439_c649,4
r38_c649,4
r564_c649,3
r879_c649,3
r155_c649,5
r146_c649,5
r545_c649,5
r615_c649,3
r73_c649,1
r24_c649,5
r945_c649,2
r674_c649,5
r476_c649,5
r391_c649,4
r679_c649,4
r95_c649,3
r3_c649,2
r882_c649,4
r578_c649,4
r839_c649,5
r631_c649,1
r93_c649,2
r981_c649,2
r501_c649,5
r273_c649,4
r632_c649,3
r101_c649,4
r693_c649,5
r266_c649,4
r705_c649,2
r417_c649,5
r190_c649,4
r776_c649,2
r287_c649,5
r86_c649,2
r2_c649,4
r60_c649,5
r9_c649,2
r156_c649,5
r658_c649,4
r616_c649,4
r454_c856,4
r487_c856,4
r289_c856,4
r147_c856,4
r21_c856,3
r948_c856,1
r915_c856,3
r20_c856,2
r814_c856,4
r7_c856,5
r435_c856,4
r560_c856,2
r66_c856,4
r746_c856,3
r845_c856,5
r881_c856,4
r218_c856,3
r136_c856,5
r8_c856,3
r593_c856,5
r228_c856,4
r137_c856,4
r19_c856,4
r252_c856,2
r80_c856,5
r333_c856,3
r28_c856,5
r17_c856,1
r41_c856,4
r79_c856,3
r484_c856,3
r134_c856,5
r310_c856,2
r599_c856,3
r31_c856,3
r574_c856,4
r151_c856,3
r125_c856,3
r119_c856,5
r192_c856,4
r473_c856,3
r533_c856,4
r565_c856,4
r120_c856,4
r355_c856,2
r255_c856,4
