,Id,Prediction
3609,r727_c608,5
3610,r1146_c608,5
3611,r1456_c608,5
3612,r1525_c608,5
3613,r1895_c608,5
3614,r2526_c608,5
3615,r2890_c608,5
3616,r3087_c608,5
3617,r3288_c608,5
3618,r3489_c608,5
3619,r3645_c608,5
3620,r3952_c608,4
3621,r4195_c608,5
3622,r4280_c608,5
3623,r4876_c608,5
3624,r4995_c608,5
3625,r5013_c608,5
3626,r5383_c608,5
3627,r5400_c608,5
3628,r5512_c608,5
3629,r5559_c608,5
3630,r5706_c608,5
3631,r5817_c608,5
3632,r5874_c608,5
3633,r5938_c608,5
3634,r6096_c608,5
3635,r6789_c608,5
3636,r6915_c608,5
3637,r7319_c608,5
3638,r7335_c608,4
3639,r7608_c608,5
3640,r7878_c608,5
3641,r7912_c608,5
3642,r7983_c608,5
3643,r8288_c608,5
3644,r8575_c608,5
3645,r8991_c608,5
3646,r9093_c608,5
3647,r9095_c608,5
3648,r9138_c608,5
3649,r9157_c608,5
3650,r9171_c608,5
3651,r9177_c608,5
3652,r9314_c608,5
3653,r9414_c608,5
3654,r9525_c608,5
3655,r9691_c608,5
3656,r9799_c608,5
3657,r9930_c608,5
3658,r9970_c608,5
3659,r81_c611,5
3660,r401_c611,2
3661,r515_c611,5
3662,r720_c611,4
3663,r763_c611,4
3664,r1435_c611,5
3665,r1525_c611,5
3666,r2340_c611,5
3667,r2458_c611,5
3668,r2526_c611,5
3669,r2890_c611,4
3670,r3054_c611,5
3671,r3288_c611,5
3672,r3811_c611,5
3673,r3952_c611,5
3674,r4195_c611,5
3675,r4280_c611,5
3676,r4863_c611,4
3677,r4876_c611,5
3678,r5319_c611,5
3679,r5400_c611,5
3680,r5512_c611,5
3681,r5559_c611,5
3682,r5677_c611,5
3683,r5817_c611,4
3684,r5902_c611,5
3685,r5938_c611,5
3686,r5995_c611,5
3687,r6096_c611,5
3688,r6341_c611,5
3689,r6915_c611,2
3690,r7261_c611,5
3691,r7319_c611,5
3692,r7420_c611,5
3693,r7846_c611,5
3694,r7878_c611,5
3695,r7912_c611,5
3696,r8288_c611,5
3697,r8359_c611,5
3698,r8575_c611,5
3699,r8717_c611,5
3700,r8991_c611,4
3701,r9102_c611,5
3702,r9157_c611,5
3703,r9314_c611,5
3704,r9414_c611,5
3705,r9799_c611,5
3706,r9930_c611,5
3707,r9939_c611,4
3708,r9970_c611,5
3709,r410_c612,5
3710,r485_c612,5
3711,r595_c612,5
3712,r720_c612,5
3713,r763_c612,3
3714,r1146_c612,5
3715,r1435_c612,5
3716,r1525_c612,5
3717,r1878_c612,5
3718,r2078_c612,4
3719,r2134_c612,5
3720,r2340_c612,5
3721,r3054_c612,5
3722,r3087_c612,4
3723,r3130_c612,5
3724,r3645_c612,4
3725,r3811_c612,5
3726,r3915_c612,5
3727,r3952_c612,5
3728,r4195_c612,5
3729,r4280_c612,5
3730,r4863_c612,5
3731,r4876_c612,4
3732,r5013_c612,5
3733,r5348_c612,5
3734,r5383_c612,3
3735,r5400_c612,3
3736,r5559_c612,5
3737,r5566_c612,5
3738,r5677_c612,3
3739,r5768_c612,5
3740,r5817_c612,5
3741,r5874_c612,5
3742,r5889_c612,5
3743,r6341_c612,5
3744,r6915_c612,5
3745,r7239_c612,5
3746,r7254_c612,4
3747,r7261_c612,5
3748,r7420_c612,5
3749,r7608_c612,5
3750,r7878_c612,5
3751,r7912_c612,5
3752,r8288_c612,5
3753,r8345_c612,5
3754,r8717_c612,5
3755,r8991_c612,4
3756,r9095_c612,5
3757,r9102_c612,5
3758,r9157_c612,5
3759,r9177_c612,5
3760,r9304_c612,5
3761,r9525_c612,5
3762,r9792_c612,5
3763,r9799_c612,5
3764,r9916_c612,5
3765,r9970_c612,5
3766,r401_c617,5
3767,r485_c617,3
3768,r515_c617,4
3769,r563_c617,5
3770,r595_c617,5
3771,r727_c617,4
3772,r763_c617,4
3773,r1146_c617,5
3774,r1435_c617,5
3775,r1525_c617,2
3776,r2134_c617,5
3777,r2144_c617,5
3778,r2340_c617,5
3779,r2458_c617,4
3780,r2526_c617,4
3781,r3069_c617,5
3782,r3087_c617,4
3783,r3130_c617,5
3784,r3288_c617,5
3785,r3489_c617,5
3786,r3645_c617,5
3787,r3811_c617,5
3788,r4027_c617,3
3789,r4519_c617,5
3790,r4863_c617,5
3791,r4876_c617,3
3792,r4898_c617,5
3793,r5319_c617,5
3794,r5566_c617,5
3795,r5677_c617,4
3796,r5768_c617,5
3797,r5817_c617,5
3798,r5874_c617,5
3799,r5902_c617,5
3800,r5938_c617,5
3801,r5995_c617,4
3802,r6096_c617,5
3803,r6789_c617,3
3804,r7420_c617,5
3805,r7608_c617,3
3806,r7757_c617,5
3807,r7846_c617,5
3808,r7912_c617,5
3809,r7983_c617,5
3810,r8288_c617,5
3811,r8480_c617,4
3812,r9093_c617,5
3813,r9095_c617,5
3814,r9102_c617,4
3815,r9157_c617,4
3816,r9171_c617,5
3817,r9304_c617,4
3818,r9414_c617,5
3819,r9792_c617,5
3820,r9930_c617,5
3821,r9970_c617,5
3822,r81_c618,5
3823,r563_c618,5
3824,r720_c618,5
3825,r727_c618,4
3826,r1435_c618,3
3827,r1456_c618,5
3828,r1525_c618,3
3829,r1895_c618,4
3830,r2134_c618,4
3831,r2144_c618,5
3832,r3069_c618,5
3833,r3130_c618,4
3834,r3288_c618,5
3835,r3489_c618,5
3836,r3811_c618,5
3837,r3952_c618,5
3838,r4027_c618,5
3839,r4195_c618,3
3840,r4280_c618,5
3841,r4519_c618,5
3842,r4876_c618,3
3843,r5512_c618,5
3844,r5566_c618,5
3845,r5677_c618,5
3846,r5706_c618,5
3847,r5817_c618,5
3848,r5874_c618,4
3849,r5902_c618,5
3850,r5938_c618,5
3851,r6096_c618,1
3852,r6789_c618,5
3853,r6915_c618,5
3854,r7239_c618,4
3855,r7261_c618,5
3856,r7335_c618,5
3857,r7420_c618,5
3858,r7757_c618,5
3859,r7846_c618,5
3860,r7878_c618,5
3861,r7983_c618,5
3862,r8288_c618,5
3863,r8480_c618,5
3864,r8991_c618,4
3865,r9093_c618,5
3866,r9102_c618,5
3867,r9138_c618,4
3868,r9157_c618,5
3869,r9171_c618,5
3870,r9177_c618,5
3871,r9304_c618,5
3872,r9314_c618,5
3873,r9525_c618,4
3874,r9691_c618,5
3875,r9792_c618,5
3876,r9799_c618,5
3877,r9916_c618,5
3878,r9939_c618,5
3879,r9970_c618,5
3880,r81_c619,4
3881,r410_c619,5
3882,r485_c619,3
3883,r515_c619,3
3884,r595_c619,5
3885,r727_c619,4
3886,r1456_c619,5
3887,r1525_c619,5
3888,r1878_c619,5
3889,r2078_c619,5
3890,r2134_c619,5
3891,r2178_c619,5
3892,r2340_c619,5
3893,r2458_c619,4
3894,r3054_c619,5
3895,r3069_c619,5
3896,r3130_c619,5
3897,r3288_c619,5
3898,r3489_c619,5
3899,r3645_c619,5
3900,r3811_c619,5
3901,r4027_c619,5
3902,r4280_c619,3
3903,r4519_c619,3
3904,r5013_c619,5
3905,r5383_c619,4
3906,r5512_c619,5
3907,r5677_c619,5
3908,r5817_c619,5
3909,r5874_c619,5
3910,r5889_c619,5
3911,r6096_c619,5
3912,r6341_c619,5
3913,r6789_c619,4
3914,r7239_c619,5
3915,r7261_c619,5
3916,r7319_c619,4
3917,r7420_c619,5
3918,r7757_c619,5
3919,r7846_c619,5
3920,r7912_c619,5
3921,r7983_c619,5
3922,r8480_c619,5
3923,r8717_c619,5
3924,r8991_c619,5
3925,r9093_c619,5
3926,r9138_c619,4
3927,r9414_c619,4
3928,r9525_c619,4
3929,r9691_c619,5
3930,r9916_c619,5
3931,r9930_c619,5
3932,r9939_c619,5
3933,r9970_c619,5
3934,r81_c620,5
3935,r401_c620,5
3936,r410_c620,5
3937,r485_c620,5
3938,r515_c620,5
3939,r563_c620,5
3940,r595_c620,3
3941,r1146_c620,5
3942,r1435_c620,5
3943,r1456_c620,5
3944,r1525_c620,4
3945,r1895_c620,3
3946,r2078_c620,5
3947,r2134_c620,5
3948,r2144_c620,5
3949,r2178_c620,3
3950,r2458_c620,4
3951,r3054_c620,5
3952,r3069_c620,4
3953,r3130_c620,4
3954,r3645_c620,5
3955,r3952_c620,5
3956,r4027_c620,5
3957,r4195_c620,5
3958,r4280_c620,5
3959,r4863_c620,4
3960,r4876_c620,4
3961,r4898_c620,5
3962,r4995_c620,4
3963,r5013_c620,4
3964,r5319_c620,5
3965,r5348_c620,3
3966,r5559_c620,5
3967,r5566_c620,5
3968,r5677_c620,5
3969,r5768_c620,4
3970,r5889_c620,5
3971,r5938_c620,3
3972,r5995_c620,4
3973,r6096_c620,5
3974,r6341_c620,5
3975,r7239_c620,5
3976,r7261_c620,5
3977,r7319_c620,4
3978,r7420_c620,5
3979,r7608_c620,5
3980,r7757_c620,3
3981,r7846_c620,5
3982,r7878_c620,5
3983,r7912_c620,5
3984,r8288_c620,5
3985,r8359_c620,5
3986,r8480_c620,5
3987,r8575_c620,5
3988,r8717_c620,5
3989,r8991_c620,5
3990,r9093_c620,5
3991,r9138_c620,5
3992,r9157_c620,5
3993,r9171_c620,4
3994,r9304_c620,5
3995,r9314_c620,5
3996,r9525_c620,4
3997,r9792_c620,3
3998,r9916_c620,4
3999,r9930_c620,5
4000,r9939_c620,5
4001,r81_c623,5
4002,r410_c623,4
4003,r485_c623,5
4004,r515_c623,5
4005,r595_c623,5
4006,r720_c623,4
4007,r1146_c623,5
4008,r1435_c623,5
4009,r1878_c623,5
4010,r2134_c623,5
4011,r2178_c623,5
4012,r2458_c623,5
4013,r3054_c623,5
4014,r3069_c623,5
4015,r3645_c623,5
4016,r3811_c623,5
4017,r4195_c623,5
4018,r4519_c623,2
4019,r4863_c623,5
4020,r4876_c623,5
4021,r4898_c623,4
4022,r4995_c623,5
4023,r5013_c623,3
4024,r5383_c623,4
4025,r5400_c623,5
4026,r5512_c623,5
4027,r5566_c623,5
4028,r5817_c623,5
4029,r5938_c623,5
4030,r5995_c623,4
4031,r6096_c623,4
4032,r6789_c623,5
4033,r6915_c623,5
4034,r7261_c623,5
4035,r7319_c623,4
4036,r7335_c623,4
4037,r7420_c623,4
4038,r7757_c623,5
4039,r7846_c623,4
4040,r7878_c623,5
4041,r8345_c623,5
4042,r8359_c623,3
4043,r8717_c623,3
4044,r9102_c623,5
4045,r9171_c623,5
4046,r9177_c623,4
4047,r9304_c623,5
4048,r9314_c623,5
4049,r9414_c623,5
4050,r9525_c623,4
4051,r9691_c623,5
4052,r9792_c623,5
4053,r720_c628,5
4054,r727_c628,4
4055,r763_c628,3
4056,r1146_c628,5
4057,r1435_c628,5
4058,r1456_c628,5
4059,r1525_c628,5
4060,r1878_c628,5
4061,r1895_c628,5
4062,r2134_c628,5
4063,r2178_c628,5
4064,r2340_c628,5
4065,r2526_c628,5
4066,r2890_c628,5
4067,r3069_c628,5
4068,r3130_c628,3
4069,r3288_c628,5
4070,r3645_c628,5
4071,r3952_c628,5
4072,r4027_c628,5
4073,r4280_c628,4
4074,r4863_c628,4
4075,r4898_c628,5
4076,r5013_c628,5
4077,r5319_c628,5
4078,r5383_c628,4
4079,r5512_c628,5
4080,r5559_c628,1
4081,r5817_c628,5
4082,r5874_c628,4
4083,r5889_c628,5
4084,r5902_c628,5
4085,r5938_c628,5
4086,r5995_c628,5
4087,r6341_c628,5
4088,r7239_c628,5
4089,r7254_c628,3
4090,r7420_c628,4
4091,r7608_c628,5
4092,r7846_c628,4
4093,r7878_c628,5
4094,r7912_c628,5
4095,r8288_c628,5
4096,r8345_c628,3
4097,r8717_c628,5
4098,r9093_c628,5
4099,r9095_c628,2
4100,r9102_c628,3
4101,r9157_c628,3
4102,r9171_c628,3
4103,r9304_c628,5
4104,r9525_c628,3
4105,r9792_c628,5
4106,r9916_c628,4
4107,r81_c638,5
4108,r401_c638,5
4109,r595_c638,5
4110,r720_c638,5
4111,r727_c638,5
4112,r763_c638,5
4113,r1456_c638,5
4114,r1525_c638,4
4115,r1895_c638,3
4116,r2078_c638,5
4117,r2178_c638,5
4118,r2340_c638,5
4119,r2458_c638,5
4120,r2890_c638,3
4121,r3069_c638,5
4122,r3087_c638,5
4123,r3130_c638,5
4124,r3288_c638,5
4125,r3952_c638,5
4126,r4027_c638,5
4127,r4280_c638,5
4128,r4519_c638,5
4129,r4995_c638,4
4130,r5013_c638,5
4131,r5319_c638,5
4132,r5348_c638,5
4133,r5559_c638,5
4134,r5566_c638,4
4135,r5706_c638,5
4136,r5768_c638,3
4137,r5817_c638,5
4138,r5874_c638,4
4139,r5889_c638,5
4140,r5938_c638,5
4141,r5995_c638,5
4142,r6341_c638,5
4143,r6789_c638,5
4144,r6915_c638,5
4145,r7239_c638,5
4146,r7254_c638,5
4147,r7261_c638,5
4148,r7319_c638,4
4149,r7846_c638,5
4150,r7878_c638,5
4151,r7912_c638,5
4152,r7983_c638,1
4153,r8288_c638,5
4154,r8345_c638,5
4155,r8575_c638,5
4156,r8991_c638,3
4157,r9102_c638,5
4158,r9304_c638,5
4159,r9414_c638,5
4160,r9525_c638,5
4161,r9792_c638,5
4162,r9916_c638,3
4163,r9930_c638,5
4164,r81_c643,5
4165,r401_c643,5
4166,r485_c643,3
4167,r515_c643,4
4168,r720_c643,3
4169,r763_c643,5
4170,r1146_c643,5
4171,r1435_c643,5
4172,r1878_c643,5
4173,r1895_c643,5
4174,r2078_c643,5
4175,r2134_c643,5
4176,r2144_c643,4
4177,r2178_c643,4
4178,r2340_c643,5
4179,r2458_c643,5
4180,r2526_c643,5
4181,r3130_c643,5
4182,r3915_c643,5
4183,r4027_c643,5
4184,r4195_c643,4
4185,r4280_c643,5
4186,r4519_c643,5
4187,r4863_c643,5
4188,r4995_c643,3
4189,r5013_c643,5
4190,r5400_c643,5
4191,r5512_c643,5
4192,r5677_c643,5
4193,r5706_c643,5
4194,r5768_c643,5
4195,r5817_c643,5
4196,r5889_c643,5
4197,r5902_c643,4
4198,r5995_c643,5
4199,r6096_c643,5
4200,r6789_c643,5
4201,r7254_c643,5
4202,r7261_c643,5
4203,r7420_c643,5
4204,r7608_c643,5
4205,r7878_c643,5
4206,r7912_c643,5
4207,r8288_c643,5
4208,r8345_c643,5
4209,r8480_c643,5
4210,r8991_c643,5
4211,r9093_c643,5
4212,r9095_c643,5
4213,r9102_c643,4
4214,r9157_c643,5
4215,r9304_c643,5
4216,r9314_c643,5
4217,r9414_c643,5
4218,r9525_c643,5
4219,r9691_c643,5
4220,r9930_c643,5
4221,r9939_c643,5
4222,r81_c644,5
4223,r410_c644,5
4224,r563_c644,5
4225,r595_c644,5
4226,r720_c644,5
4227,r727_c644,4
4228,r763_c644,5
4229,r1146_c644,5
4230,r1435_c644,4
4231,r1525_c644,5
4232,r2078_c644,2
4233,r2340_c644,5
4234,r2458_c644,5
4235,r2526_c644,5
4236,r3069_c644,5
4237,r3087_c644,5
4238,r3130_c644,5
4239,r3288_c644,4
4240,r3489_c644,5
4241,r3645_c644,5
4242,r3811_c644,4
4243,r3915_c644,3
4244,r4195_c644,5
4245,r4863_c644,2
4246,r4876_c644,5
4247,r4995_c644,3
4248,r5013_c644,5
4249,r5319_c644,5
4250,r5383_c644,5
4251,r5400_c644,3
4252,r5559_c644,5
4253,r5566_c644,4
4254,r5706_c644,5
4255,r5768_c644,3
4256,r5817_c644,5
4257,r5874_c644,5
4258,r5889_c644,4
4259,r5938_c644,5
4260,r5995_c644,5
4261,r6341_c644,5
4262,r6789_c644,5
4263,r6915_c644,5
4264,r7261_c644,5
4265,r7319_c644,4
4266,r7757_c644,5
4267,r7912_c644,5
4268,r7983_c644,4
4269,r8288_c644,5
4270,r8359_c644,5
4271,r8575_c644,5
4272,r8717_c644,5
4273,r9093_c644,5
4274,r9102_c644,5
4275,r9157_c644,3
4276,r9171_c644,5
4277,r9177_c644,5
4278,r9304_c644,3
4279,r9414_c644,4
4280,r9691_c644,5
4281,r9799_c644,4
4282,r9916_c644,3
4283,r9939_c644,5
4284,r401_c645,5
4285,r410_c645,5
4286,r515_c645,3
4287,r563_c645,5
4288,r595_c645,5
4289,r720_c645,5
4290,r1146_c645,5
4291,r1435_c645,5
4292,r1878_c645,5
4293,r1895_c645,4
4294,r2134_c645,5
4295,r2144_c645,5
4296,r2458_c645,3
4297,r2526_c645,4
4298,r2890_c645,3
4299,r3054_c645,4
4300,r3069_c645,5
4301,r3087_c645,4
4302,r3645_c645,5
4303,r3915_c645,3
4304,r4280_c645,5
4305,r4519_c645,5
4306,r4863_c645,4
4307,r5013_c645,5
4308,r5319_c645,5
4309,r5512_c645,5
4310,r5566_c645,4
4311,r5677_c645,4
4312,r5706_c645,4
4313,r5768_c645,5
4314,r5874_c645,5
4315,r5889_c645,4
4316,r6096_c645,5
4317,r6789_c645,4
4318,r6915_c645,5
4319,r7239_c645,5
4320,r7254_c645,2
4321,r7261_c645,4
4322,r7335_c645,5
4323,r7608_c645,5
4324,r7757_c645,5
4325,r7878_c645,4
4326,r7912_c645,5
4327,r8345_c645,3
4328,r8359_c645,5
4329,r8717_c645,5
4330,r8991_c645,2
4331,r9093_c645,5
4332,r9095_c645,3
4333,r9102_c645,5
4334,r9138_c645,4
4335,r9171_c645,5
4336,r9177_c645,5
4337,r9314_c645,5
4338,r9799_c645,4
4339,r9916_c645,5
4340,r9930_c645,3
4341,r9939_c645,3
4342,r9970_c645,5
4343,r81_c656,5
4344,r515_c656,5
4345,r563_c656,5
4346,r720_c656,3
4347,r727_c656,5
4348,r1435_c656,5
4349,r1456_c656,5
4350,r1525_c656,5
4351,r2078_c656,5
4352,r2340_c656,5
4353,r2526_c656,5
4354,r2890_c656,5
4355,r3054_c656,5
4356,r3069_c656,5
4357,r3288_c656,5
4358,r3489_c656,5
4359,r3645_c656,5
4360,r3811_c656,5
4361,r3915_c656,5
4362,r4195_c656,5
4363,r4280_c656,5
4364,r4876_c656,5
4365,r4898_c656,5
4366,r5400_c656,3
4367,r5559_c656,5
4368,r5706_c656,5
4369,r5817_c656,5
4370,r5874_c656,4
4371,r5889_c656,5
4372,r5902_c656,5
4373,r5938_c656,5
4374,r6096_c656,5
4375,r6341_c656,5
4376,r6915_c656,5
4377,r7254_c656,5
4378,r7335_c656,5
4379,r7608_c656,5
4380,r7757_c656,4
4381,r7878_c656,5
4382,r8345_c656,5
4383,r8480_c656,5
4384,r9093_c656,5
4385,r9102_c656,5
4386,r9138_c656,5
4387,r9177_c656,4
4388,r9314_c656,5
4389,r9930_c656,5
4390,r9970_c656,5
4391,r401_c657,5
4392,r485_c657,5
4393,r515_c657,3
4394,r720_c657,5
4395,r727_c657,5
4396,r763_c657,3
4397,r1146_c657,5
4398,r1435_c657,3
4399,r1525_c657,4
4400,r1878_c657,5
4401,r1895_c657,4
4402,r2144_c657,5
4403,r2178_c657,5
4404,r2340_c657,5
4405,r2458_c657,5
4406,r3054_c657,5
4407,r3069_c657,5
4408,r3087_c657,5
4409,r3130_c657,5
4410,r3489_c657,2
4411,r3915_c657,5
4412,r3952_c657,5
4413,r4027_c657,5
4414,r4280_c657,5
4415,r4519_c657,5
4416,r4876_c657,5
4417,r4898_c657,5
4418,r4995_c657,3
4419,r5013_c657,5
4420,r5319_c657,5
4421,r5348_c657,5
4422,r5383_c657,3
4423,r5512_c657,5
4424,r5706_c657,5
4425,r5768_c657,5
4426,r5874_c657,5
4427,r5889_c657,5
4428,r5902_c657,5
4429,r5938_c657,5
4430,r5995_c657,5
4431,r6789_c657,5
4432,r6915_c657,5
4433,r7319_c657,5
4434,r7335_c657,5
4435,r7608_c657,5
4436,r7757_c657,5
4437,r7846_c657,5
4438,r7983_c657,5
4439,r8288_c657,5
4440,r8359_c657,5
4441,r8480_c657,5
4442,r9093_c657,5
4443,r9095_c657,5
4444,r9138_c657,5
4445,r9157_c657,3
4446,r9171_c657,5
4447,r9177_c657,5
4448,r9304_c657,5
4449,r9691_c657,5
4450,r9799_c657,5
4451,r9916_c657,5
4452,r9939_c657,5
4453,r9970_c657,5
4454,r81_c660,5
4455,r401_c660,5
4456,r410_c660,5
4457,r485_c660,5
4458,r515_c660,5
4459,r727_c660,5
4460,r763_c660,5
4461,r1146_c660,5
4462,r1435_c660,5
4463,r1456_c660,5
4464,r1525_c660,5
4465,r2134_c660,5
4466,r2178_c660,5
4467,r2526_c660,4
4468,r2890_c660,3
4469,r3054_c660,5
4470,r3087_c660,5
4471,r3130_c660,5
4472,r3288_c660,5
4473,r3489_c660,5
4474,r3915_c660,5
4475,r3952_c660,5
4476,r4027_c660,5
4477,r4863_c660,4
4478,r5319_c660,5
4479,r5383_c660,4
4480,r5559_c660,3
4481,r5677_c660,5
4482,r5706_c660,5
4483,r5874_c660,5
4484,r5902_c660,5
4485,r5938_c660,5
4486,r5995_c660,5
4487,r6915_c660,5
4488,r7254_c660,5
4489,r7335_c660,5
4490,r7420_c660,3
4491,r7608_c660,5
4492,r7757_c660,5
4493,r7878_c660,5
4494,r7912_c660,5
4495,r7983_c660,5
4496,r8345_c660,5
4497,r8359_c660,5
4498,r8480_c660,4
4499,r8717_c660,5
4500,r9093_c660,5
4501,r9157_c660,5
4502,r9171_c660,5
4503,r9177_c660,5
4504,r9314_c660,5
4505,r9414_c660,5
4506,r9525_c660,5
4507,r9691_c660,5
4508,r9792_c660,5
4509,r9799_c660,4
4510,r9916_c660,3
4511,r9930_c660,4
4512,r9939_c660,5
4513,r9970_c660,5
4514,r485_c663,5
4515,r727_c663,5
4516,r1456_c663,3
4517,r1525_c663,5
4518,r1878_c663,5
4519,r2078_c663,5
4520,r2134_c663,5
4521,r2144_c663,5
4522,r2178_c663,5
4523,r2340_c663,5
4524,r2526_c663,5
4525,r2890_c663,5
4526,r3054_c663,5
4527,r3069_c663,5
4528,r3087_c663,5
4529,r3811_c663,5
4530,r3915_c663,5
4531,r3952_c663,5
4532,r4027_c663,5
4533,r4195_c663,5
4534,r4898_c663,5
4535,r4995_c663,5
4536,r5013_c663,5
4537,r5348_c663,5
4538,r5383_c663,3
4539,r5559_c663,5
4540,r5566_c663,5
4541,r5677_c663,4
4542,r5706_c663,5
4543,r5874_c663,5
4544,r5902_c663,5
4545,r5938_c663,5
4546,r6096_c663,5
4547,r6341_c663,5
4548,r6789_c663,5
4549,r6915_c663,4
4550,r7239_c663,5
4551,r7254_c663,5
4552,r7319_c663,5
4553,r7420_c663,5
4554,r7608_c663,3
4555,r7757_c663,5
4556,r7912_c663,5
4557,r8345_c663,5
4558,r8359_c663,5
4559,r8717_c663,5
4560,r9093_c663,5
4561,r9102_c663,5
4562,r9177_c663,5
4563,r9304_c663,5
4564,r9414_c663,5
4565,r9691_c663,5
4566,r9792_c663,5
4567,r9799_c663,5
4568,r9916_c663,5
4569,r9930_c663,5
4570,r9970_c663,5
4571,r401_c668,5
4572,r485_c668,5
4573,r563_c668,5
4574,r595_c668,5
4575,r763_c668,2
4576,r1146_c668,5
4577,r1435_c668,4
4578,r1456_c668,5
4579,r1525_c668,5
4580,r1878_c668,5
4581,r1895_c668,5
4582,r2078_c668,4
4583,r2178_c668,5
4584,r2458_c668,5
4585,r2526_c668,5
4586,r3069_c668,5
4587,r3087_c668,5
4588,r3489_c668,5
4589,r3645_c668,5
4590,r3915_c668,5
4591,r3952_c668,4
4592,r4195_c668,5
4593,r4280_c668,5
4594,r4519_c668,5
4595,r4863_c668,5
4596,r4995_c668,4
4597,r5348_c668,5
4598,r5400_c668,5
4599,r5566_c668,5
4600,r5677_c668,4
4601,r5874_c668,5
4602,r5889_c668,5
4603,r5902_c668,5
4604,r5995_c668,5
4605,r6096_c668,5
4606,r6789_c668,5
4607,r7239_c668,5
4608,r7261_c668,5
4609,r7319_c668,5
4610,r7335_c668,5
4611,r7983_c668,5
4612,r8345_c668,5
4613,r8480_c668,5
4614,r8991_c668,5
4615,r9138_c668,5
4616,r9177_c668,5
4617,r9304_c668,5
4618,r9314_c668,5
4619,r9525_c668,5
4620,r9792_c668,5
4621,r9799_c668,5
4622,r9930_c668,5
4623,r9970_c668,5
4624,r81_c689,5
4625,r410_c689,5
4626,r563_c689,5
4627,r595_c689,4
4628,r720_c689,5
4629,r727_c689,5
4630,r1146_c689,5
4631,r1435_c689,4
4632,r1456_c689,5
4633,r1878_c689,5
4634,r2134_c689,4
4635,r2178_c689,5
4636,r2458_c689,5
4637,r2526_c689,4
4638,r2890_c689,5
4639,r3054_c689,5
4640,r3069_c689,5
4641,r3130_c689,5
4642,r3489_c689,4
4643,r3645_c689,5
4644,r3915_c689,5
4645,r3952_c689,4
4646,r4027_c689,5
4647,r4995_c689,4
4648,r5319_c689,5
4649,r5383_c689,5
4650,r5400_c689,5
4651,r5566_c689,3
4652,r5677_c689,4
4653,r5706_c689,5
4654,r5768_c689,5
4655,r5817_c689,5
4656,r5889_c689,5
4657,r5938_c689,5
4658,r5995_c689,5
4659,r6096_c689,5
4660,r6341_c689,5
4661,r6789_c689,5
4662,r7239_c689,3
4663,r7254_c689,5
4664,r7319_c689,5
4665,r7335_c689,5
4666,r7420_c689,5
4667,r7878_c689,5
4668,r8359_c689,4
4669,r8575_c689,5
4670,r8717_c689,5
4671,r8991_c689,5
4672,r9095_c689,5
4673,r9102_c689,5
4674,r9138_c689,5
4675,r9171_c689,5
4676,r9304_c689,5
4677,r9314_c689,5
4678,r9414_c689,5
4679,r9525_c689,5
4680,r9799_c689,5
4681,r9916_c689,5
4682,r9930_c689,5
4683,r9939_c689,5
4684,r410_c700,5
4685,r563_c700,5
4686,r595_c700,5
4687,r727_c700,3
4688,r763_c700,2
4689,r1435_c700,5
4690,r1456_c700,5
4691,r1525_c700,5
4692,r1878_c700,5
4693,r1895_c700,5
4694,r2078_c700,5
4695,r2134_c700,5
4696,r2144_c700,5
4697,r2178_c700,5
4698,r2458_c700,3
4699,r2890_c700,5
4700,r3087_c700,4
4701,r3130_c700,5
4702,r3489_c700,5
4703,r3645_c700,5
4704,r3811_c700,5
4705,r3915_c700,5
4706,r3952_c700,5
4707,r4195_c700,5
4708,r4519_c700,4
4709,r4898_c700,5
4710,r5013_c700,5
4711,r5319_c700,4
4712,r5348_c700,5
4713,r5383_c700,2
4714,r5566_c700,3
4715,r5706_c700,5
4716,r5817_c700,5
4717,r5902_c700,4
4718,r5938_c700,5
4719,r5995_c700,5
4720,r6341_c700,5
4721,r7239_c700,5
4722,r7261_c700,5
4723,r7335_c700,4
4724,r7420_c700,4
4725,r7608_c700,5
4726,r7757_c700,5
4727,r7846_c700,5
4728,r7878_c700,5
4729,r8288_c700,5
4730,r8345_c700,5
4731,r8359_c700,5
4732,r8575_c700,5
4733,r8717_c700,5
4734,r9095_c700,3
4735,r9102_c700,5
4736,r9414_c700,2
4737,r9525_c700,5
4738,r9691_c700,2
4739,r9939_c700,5
4740,r9970_c700,5
4741,r401_c702,5
4742,r410_c702,4
4743,r485_c702,3
4744,r515_c702,5
4745,r563_c702,5
4746,r595_c702,5
4747,r1146_c702,5
4748,r1456_c702,5
4749,r1878_c702,5
4750,r1895_c702,5
4751,r2078_c702,4
4752,r2178_c702,3
4753,r2340_c702,5
4754,r2458_c702,3
4755,r2890_c702,2
4756,r3069_c702,4
4757,r3130_c702,5
4758,r3288_c702,4
4759,r3952_c702,5
4760,r4027_c702,5
4761,r4863_c702,5
4762,r4876_c702,4
4763,r4898_c702,5
4764,r5559_c702,3
4765,r5566_c702,5
4766,r5768_c702,5
4767,r5817_c702,5
4768,r5889_c702,5
4769,r5902_c702,5
4770,r5938_c702,5
4771,r6915_c702,5
4772,r7254_c702,5
4773,r7319_c702,4
4774,r7335_c702,5
4775,r7420_c702,5
4776,r7757_c702,3
4777,r7878_c702,5
4778,r8288_c702,5
4779,r8359_c702,5
4780,r8480_c702,4
4781,r8575_c702,2
4782,r9095_c702,4
4783,r9157_c702,5
